0.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
0.0, 2602, -50.0, 44.0, 0.7808688094430304, 7.375304952445576, 1.5617376188860608, -1.2493900951088486, 4.71238898038469, 6, FALSE
0.0, 2603, -29.0, -46.5, 1.614128183429355, 6.356880305715592, -0.7717436331412899, -1.2862393885688164, 0.7853981633974483, 7, FALSE
0.0, 2604, 45.5, 77.0, -7.5319958277357255, 2.696115511429661, 0.78716350527748, -1.8385792384227746, 3.141592653589793, 8, FALSE
0.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
0.5, 2602, -49.60956559527848, 47.68765247622279, 1.5315823263657857, 6.714677057553551, 1.5014270338455105, -1.3212557897840493, 4.71238898038469, 6, FALSE
0.5, 2603, -28.19293590828532, -43.321559847142204, 1.2172442498435607, 5.720497446690094, -0.7937678671715888, -1.2727657180509957, 0.7853981633974483, 7, FALSE
0.5, 2604, 41.734002086132136, 78.34805775571483, -7.192226091673991, 1.7556068583825244, 0.6795394721234693, -1.8810173060942732, 3.141592653589793, 8, FALSE
1.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
1.0, 2602, -48.84377443209559, 51.04499100499956, 2.2525159625463593, 6.02167295062239, 1.4418672723611472, -1.3860082138623226, 4.71238898038469, 6, FALSE
1.0, 2603, -27.58431378336354, -40.46131112379716, 0.8081570258435127, 5.091889744573794, -0.8181744480000961, -1.2572154042325994, 0.7853981633974483, 7, FALSE
1.0, 2604, 38.13788904029514, 79.2258611849061, -6.829544962579992, 0.8236935584457212, 0.7253622581879975, -1.8638265998736063, 3.141592653589793, 8, FALSE
1.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
1.5, 2602, -47.717516450822416, 54.055827480310754, 2.943872612922729, 5.299159295401697, 1.3827133007527392, -1.4450273104413858, 4.71238898038469, 6, FALSE
1.5, 2603, -27.180235270441784, -37.915366251510264, 0.38568518607966806, 4.472198253098759, -0.8449436795276892, -1.2393829829500684, 0.7853981633974483, 7, FALSE
1.5, 2604, 34.72311655900515, 79.63770796412895, -6.443663359300099, -0.09885475370391306, 0.7717632065597861, -1.8450966242992686, 3.141592653589793, 8, FALSE
2.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
2.0, 2602, -46.24558014436105, 56.7054071280116, 3.605659533500961, 4.549467310816308, 1.3235738411564646, -1.4993839691707795, 4.71238898038469, 6, FALSE
2.0, 2603, -26.98739267740195, -35.67926712496089, -0.051284273148396564, 3.8626429301772607, -0.8739389184561293, -1.2191106458429977, 0.7853981633974483, 7, FALSE
2.0, 2604, 31.5012848793551, 79.588280587277, -6.034265428839746, -1.0112106790613256, 0.8187958609207056, -1.8247118507148248, 3.141592653589793, 8, FALSE
2.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
2.5, 2602, -44.44275037761057, 58.980140783419756, 4.2376706044592725, 3.7745079530522196, 1.2640221419166238, -1.5499187155281762, 4.71238898038469, 6, FALSE
2.5, 2603, -27.013034813976148, -33.74794565987226, -0.5037262557769218, 3.2644822056598706, -0.9048839652570504, -1.1963214490347807, 0.7853981633974483, 7, FALSE
2.5, 2604, 28.484152164935228, 79.08267524774634, -5.600969266671807, -1.912462273151752, 0.8665923243358785, -1.8025031881808529, 3.141592653589793, 8, FALSE
3.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
3.0, 2602, -42.32391507538094, 60.86739475994587, 4.839468582241102, 2.9758595986823497, 1.2035959555636584, -1.5972967087397398, 4.71238898038469, 6, FALSE
3.0, 2603, -27.26489794186461, -32.11570455704232, -0.972402810632435, 2.678954847692058, -0.9373531097110266, -1.1710547159356257, 0.7853981633974483, 7, FALSE
3.0, 2604, 25.683667531599326, 78.12644411117046, -5.143283368420835, -2.8015762245338007, 0.9153717965019453, -1.7782279027640975, 3.141592653589793, 8, FALSE
3.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
3.5, 2602, -39.90418078426039, 62.35532455928704, 5.410363801619702, 2.1548366705672706, 1.1417904387572022, -1.6420458562301588, 4.71238898038469, 6, FALSE
3.5, 2603, -27.75109934718083, -30.776227133196294, -1.457793307354948, 2.1072065939199347, -0.970780993445026, -1.1434965075442463, 0.7853981633974483, 7, FALSE
3.5, 2604, 23.11202584738891, 76.72565599890356, -4.660550727496615, -3.677344000480329, 0.9654652818484402, -1.751535551893056, 3.141592653589793, 8, FALSE
4.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
4.0, 2602, -37.19899888345054, 63.43274289457068, 5.94938657459124, 1.312545479696753, 1.0780455459430747, -1.6845823817410353, 4.71238898038469, 6, FALSE
4.0, 2603, -28.479996000858304, -29.722623836236327, -1.9600415341634632, 1.5502086417982932, -1.0044964536170302, -1.1139959042432832, 0.7853981633974483, 7, FALSE
4.0, 2604, 20.781750483640604, 74.8869839986634, -4.151864094222945, -4.538295746589656, 1.0173732665473392, -1.7219034922186542, 3.141592653589793, 8, FALSE
4.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
4.5, 2602, -34.22430559615492, 64.08901563441906, 6.45525067021697, 0.44993228900421434, 1.0117281912514602, -1.7252263813850774, 4.71238898038469, 6, FALSE
4.5, 2603, -29.460016767940036, -28.94751951533718, -2.478930807798829, 1.0086793981685862, -1.0377785472707317, -1.083058487259414, 0.7853981633974483, 7, FALSE
4.5, 2604, 18.705818436529132, 72.61783612536857, -3.615912722811529, -5.382544600590786, 1.0719027428228316, -1.6884977080022616, 3.141592653589793, 8, FALSE
5.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, FALSE
5.0, 2602, -30.996680261046436, 64.31398177892116, 6.926304943881484, -0.4321719402467271, 0.942108547329027, -1.764208458501883, 4.71238898038469, 6, FALSE
5.0, 2603, -30.69948217183945, -28.443179816252886, -3.013893684462102, 0.48302293184085665, -1.0699257533265465, -1.051312932655459, 0.7853981633974483, 7, FALSE
